long,short,signal,profit,numero_operaciones,return_factor,ganancia_total
19,13,9,1.909472367780816,24,1.001141078069753,2.7385873674070997
18,15,8,1.909472367780816,24,1.001141078069753,2.7385873674070997
19,9,13,1.909472367780816,24,1.001141078069753,2.7385873674070997
20,10,11,1.909472367780816,24,1.001141078069753,2.7385873674070997
15,8,18,1.909472367780816,24,1.001141078069753,2.7385873674070997
17,8,16,1.909472367780816,24,1.001141078069753,2.7385873674070997
18,8,15,1.909472367780816,24,1.001141078069753,2.7385873674070997
20,11,10,1.909472367780816,24,1.001141078069753,2.7385873674070997
16,8,17,1.909472367780816,24,1.001141078069753,2.7385873674070997
17,19,18,1.9089917515988368,20,1.000865231752996,1.7304635059922813
17,18,19,1.9089917515988368,20,1.000865231752996,1.7304635059922813
18,19,17,1.9089917515988368,20,1.000865231752996,1.7304635059922813
36,15,13,1.9089408142570932,20,1.0012632871249512,2.5265742499024704
36,13,15,1.9089408142570932,20,1.0012632871249512,2.5265742499024704
16,17,14,1.90863140192355,21,1.0007910110440708,1.6611231925485095
15,16,16,1.90863140192355,21,1.0007910110440708,1.6611231925485095
15,17,15,1.90863140192355,21,1.0007910110440708,1.6611231925485095
18,15,17,1.9081279069098023,21,1.001261642480003,2.649449208006064
18,17,15,1.9081279069098023,21,1.001261642480003,2.649449208006064
17,15,18,1.9081279069098023,21,1.001261642480003,2.649449208006064
18,16,16,1.9081279069098023,21,1.001261642480003,2.649449208006064
17,16,17,1.9081279069098023,21,1.001261642480003,2.649449208006064
26,11,18,1.9080917431188884,21,1.0012583377210045,2.6425092141093116
29,12,15,1.9080917431188884,21,1.0012583377210045,2.6425092141093116
26,18,11,1.9080917431188884,21,1.0012583377210045,2.6425092141093116
27,12,16,1.9080917431188884,21,1.0012583377210045,2.6425092141093116
27,16,12,1.9080917431188884,21,1.0012583377210045,2.6425092141093116
29,15,12,1.9080917431188884,21,1.0012583377210045,2.6425092141093116
30,10,23,1.9077438633103216,20,1.001278863241027,2.55772648205404
30,23,10,1.9077438633103216,20,1.001278863241027,2.55772648205404
