<DATE>	<TIME>	<CLOSE>
2025.04.08	17:35:00	38161.23046875
2025.04.08	17:40:00	38352.921875
2025.04.08	17:45:00	38191.25
2025.04.08	17:50:00	38162.390625
2025.04.08	17:55:00	38273.19140625
2025.04.08	18:00:00	38232.30078125
2025.04.08	18:05:00	38117.05859375
2025.04.08	18:10:00	38038.5390625
2025.04.08	18:15:00	38200.76171875
2025.04.08	18:20:00	38160.44921875
2025.04.08	18:25:00	37961.3203125
2025.04.08	18:30:00	38061.76171875
2025.04.08	18:35:00	38012.0390625
2025.04.08	18:40:00	37925.55859375
2025.04.08	18:45:00	38055.87109375
2025.04.08	18:50:00	38042.140625
2025.04.08	18:55:00	37961.73046875
2025.04.08	19:00:00	37901.7890625
2025.04.08	19:05:00	37700.8515625
2025.04.08	19:10:00	37647.37890625
2025.04.08	19:15:00	37551.421875
2025.04.08	19:20:00	37692.7890625
2025.04.08	19:25:00	37715.3984375
2025.04.08	19:30:00	37565.08984375
2025.04.08	19:35:00	37275.30078125
2025.04.08	19:40:00	37199.140625
2025.04.08	19:45:00	37108.78125
2025.04.08	19:50:00	37568.26953125
2025.04.08	19:55:00	37663.1796875
2025.04.09	13:30:00	37416.109375
2025.04.09	13:35:00	37735.828125
2025.04.09	13:40:00	37585.171875
2025.04.09	13:45:00	37669.0
2025.04.09	13:50:00	37801.390625
2025.04.09	13:55:00	37809.53125
2025.04.09	14:00:00	37923.828125
2025.04.09	14:05:00	37705.94140625
2025.04.09	14:10:00	37604.4296875
2025.04.09	14:15:00	37705.37890625
2025.04.09	14:20:00	37698.66015625
2025.04.09	14:25:00	37719.28125
2025.04.09	14:30:00	37832.94921875
2025.04.09	14:35:00	37695.05078125
2025.04.09	14:40:00	37586.390625
2025.04.09	14:45:00	37536.87109375
2025.04.09	14:50:00	37421.23046875
2025.04.09	14:55:00	37325.9296875
2025.04.09	15:00:00	37497.4296875
2025.04.09	15:05:00	37545.6796875
2025.04.09	15:10:00	37565.01953125
2025.04.09	15:15:00	37706.12890625
2025.04.09	15:20:00	37767.8515625
2025.04.09	15:25:00	37727.44140625
2025.04.09	15:30:00	37670.390625
2025.04.09	15:35:00	37574.05078125
2025.04.09	15:40:00	37511.76953125
2025.04.09	15:45:00	37670.76953125
2025.04.09	15:50:00	37632.5
2025.04.09	15:55:00	37562.5703125
2025.04.09	16:00:00	37545.8515625
2025.04.09	16:05:00	37659.9609375
2025.04.09	16:10:00	37809.140625
2025.04.09	16:15:00	37828.03125
2025.04.09	16:20:00	37811.01171875
2025.04.09	16:25:00	37784.19921875
2025.04.09	16:30:00	37838.12890625
2025.04.09	16:35:00	37854.87890625
2025.04.09	16:40:00	37817.98828125
2025.04.09	16:45:00	37891.69140625
2025.04.09	16:50:00	37952.8515625
2025.04.09	16:55:00	37926.58984375
2025.04.09	17:00:00	38213.21875
2025.04.09	17:05:00	37957.51171875
2025.04.09	17:10:00	37937.5390625
2025.04.09	17:15:00	38658.62890625
2025.04.09	17:20:00	39530.19140625
2025.04.09	17:25:00	39499.51953125
2025.04.09	17:30:00	40008.01953125
2025.04.09	17:35:00	39658.44140625
2025.04.09	17:40:00	39534.83984375
2025.04.09	17:45:00	39865.87109375
2025.04.09	17:50:00	39873.01171875
2025.04.09	17:55:00	40147.41015625
2025.04.09	18:00:00	40223.62109375
2025.04.09	18:05:00	40067.87109375
2025.04.09	18:10:00	40123.87890625
2025.04.09	18:15:00	40167.1796875
2025.04.09	18:20:00	40274.96875
2025.04.09	18:25:00	40373.58984375
2025.04.09	18:30:00	40187.91015625
2025.04.09	18:35:00	40232.2109375
2025.04.09	18:40:00	39944.87109375
2025.04.09	18:45:00	40077.76171875
2025.04.09	18:50:00	39985.94140625
2025.04.09	18:55:00	39841.51953125
2025.04.09	19:00:00	40087.53125
2025.04.09	19:05:00	40124.94921875
2025.04.09	19:10:00	40294.8515625
2025.04.09	19:15:00	40284.98828125
2025.04.09	19:20:00	40383.0
2025.04.09	19:25:00	40408.53125
2025.04.09	19:30:00	40467.890625
2025.04.09	19:35:00	40418.62890625
2025.04.09	19:40:00	40452.28125
2025.04.09	19:45:00	40531.03125
2025.04.09	19:50:00	40584.37109375
2025.04.09	19:55:00	40578.01953125
2025.04.10	13:30:00	39896.828125
2025.04.10	13:35:00	39827.7890625
2025.04.10	13:40:00	39745.7890625
2025.04.10	13:45:00	39874.94140625
2025.04.10	13:50:00	39796.5390625
2025.04.10	13:55:00	39747.078125
2025.04.10	14:00:00	39708.0390625
2025.04.10	14:05:00	39700.8984375
2025.04.10	14:10:00	39630.51171875
2025.04.10	14:15:00	39641.37890625
2025.04.10	14:20:00	39774.05078125
2025.04.10	14:25:00	39649.01171875
2025.04.10	14:30:00	39812.87890625
2025.04.10	14:35:00	39810.75
2025.04.10	14:40:00	39761.46875
2025.04.10	14:45:00	39671.98828125
2025.04.10	14:50:00	39660.44140625
2025.04.10	14:55:00	39517.51171875
2025.04.10	15:00:00	39560.48046875
2025.04.10	15:05:00	39678.328125
2025.04.10	15:10:00	39541.46875
2025.04.10	15:15:00	39478.48046875
2025.04.10	15:20:00	39446.609375
2025.04.10	15:25:00	39396.91015625
2025.04.10	15:30:00	39350.4296875
2025.04.10	15:35:00	39243.25
2025.04.10	15:40:00	39235.62109375
2025.04.10	15:45:00	39216.0703125
2025.04.10	15:50:00	39226.0
2025.04.10	15:55:00	39054.73046875
2025.04.10	16:00:00	38880.58984375
2025.04.10	16:05:00	38977.7890625
2025.04.10	16:10:00	38852.28125
2025.04.10	16:15:00	38734.51953125
2025.04.10	16:20:00	38653.6484375
2025.04.10	16:25:00	38564.609375
2025.04.10	16:30:00	38900.55859375
2025.04.10	16:35:00	38956.9609375
2025.04.10	16:40:00	38959.51171875
2025.04.10	16:45:00	39091.4296875
2025.04.10	16:50:00	38980.76171875
2025.04.10	16:55:00	39088.140625
