<DATE>	<TIME>	<CLOSE>
2025.04.11	13:50:00	5300.39013671875
2025.04.11	13:55:00	5283.85009765625
2025.04.11	14:00:00	5270.60009765625
2025.04.11	14:05:00	5290.5498046875
2025.04.11	14:10:00	5281.169921875
2025.04.11	14:15:00	5253.0498046875
2025.04.11	14:20:00	5237.14013671875
2025.04.11	14:25:00	5225.14013671875
2025.04.11	14:30:00	5256.4501953125
2025.04.11	14:35:00	5259.64990234375
2025.04.11	14:40:00	5271.4501953125
2025.04.11	14:45:00	5276.18994140625
2025.04.11	14:50:00	5262.77001953125
2025.04.11	14:55:00	5250.47998046875
2025.04.11	15:00:00	5246.77978515625
2025.04.11	15:05:00	5251.580078125
2025.04.11	15:10:00	5237.27978515625
2025.04.11	15:15:00	5234.91015625
2025.04.11	15:20:00	5233.14013671875
2025.04.11	15:25:00	5248.35986328125
2025.04.11	15:30:00	5255.1298828125
2025.04.11	15:35:00	5275.93994140625
2025.04.11	15:40:00	5270.06005859375
2025.04.11	15:45:00	5276.68017578125
2025.04.11	15:50:00	5276.0400390625
2025.04.11	15:55:00	5285.56982421875
2025.04.11	16:00:00	5287.06005859375
2025.04.11	16:05:00	5288.5498046875
2025.04.11	16:10:00	5296.27001953125
2025.04.11	16:15:00	5302.47021484375
2025.04.11	16:20:00	5292.169921875
2025.04.11	16:25:00	5291.35986328125
2025.04.11	16:30:00	5316.43994140625
2025.04.11	16:35:00	5330.240234375
2025.04.11	16:40:00	5337.2001953125
2025.04.11	16:45:00	5343.68994140625
2025.04.11	16:50:00	5340.919921875
2025.04.11	16:55:00	5335.7998046875
2025.04.11	17:00:00	5338.18994140625
2025.04.11	17:05:00	5336.43994140625
2025.04.11	17:10:00	5331.5
2025.04.11	17:15:00	5319.2998046875
2025.04.11	17:20:00	5324.39013671875
2025.04.11	17:25:00	5315.66015625
2025.04.11	17:30:00	5316.3798828125
2025.04.11	17:35:00	5344.97998046875
