<DATE>	<TIME>	<CLOSE>
2025.04.04	09:55:00	12666.599609375
2025.04.04	10:00:00	12652.400390625
2025.04.04	10:05:00	12577.099609375
2025.04.04	10:10:00	12559.599609375
2025.04.04	10:15:00	12493.7998046875
2025.04.04	10:20:00	12409.599609375
2025.04.04	10:25:00	12427.7998046875
2025.04.04	10:30:00	12447.7001953125
2025.04.04	10:35:00	12463.599609375
2025.04.04	10:40:00	12434.7001953125
2025.04.04	10:45:00	12410.0
2025.04.04	10:50:00	12403.400390625
2025.04.04	10:55:00	12376.900390625
2025.04.04	11:00:00	12445.900390625
2025.04.04	11:05:00	12426.599609375
2025.04.04	11:10:00	12413.7001953125
2025.04.04	11:15:00	12459.2001953125
2025.04.04	11:20:00	12395.7998046875
2025.04.04	11:25:00	12349.5
2025.04.04	11:30:00	12360.900390625
2025.04.04	11:35:00	12444.0
2025.04.04	11:40:00	12403.5
2025.04.04	11:45:00	12431.0
2025.04.04	11:50:00	12489.0
2025.04.04	11:55:00	12547.7001953125
2025.04.04	12:00:00	12522.099609375
2025.04.04	12:05:00	12542.099609375
2025.04.04	12:10:00	12521.2998046875
2025.04.04	12:15:00	12565.2998046875
2025.04.04	12:20:00	12529.099609375
2025.04.04	12:25:00	12585.2001953125
2025.04.04	12:30:00	12634.400390625
2025.04.04	12:35:00	12553.2998046875
2025.04.04	12:40:00	12554.7998046875
2025.04.04	12:45:00	12611.5
2025.04.04	12:50:00	12596.099609375
2025.04.04	12:55:00	12591.5
2025.04.04	13:00:00	12694.099609375
2025.04.04	13:05:00	12671.599609375
2025.04.04	13:10:00	12606.099609375
2025.04.04	13:15:00	12565.0
2025.04.04	13:20:00	12562.7001953125
2025.04.04	13:25:00	12538.2001953125
2025.04.04	13:30:00	12520.5
2025.04.04	13:35:00	12519.7001953125
2025.04.04	13:40:00	12493.099609375
2025.04.04	13:45:00	12503.599609375
2025.04.04	13:50:00	12484.400390625
2025.04.04	13:55:00	12498.599609375
2025.04.04	14:00:00	12446.5
2025.04.04	14:05:00	12423.7001953125
2025.04.04	14:10:00	12399.099609375
2025.04.04	14:15:00	12392.900390625
2025.04.04	14:20:00	12356.900390625
2025.04.04	14:25:00	12355.2001953125
2025.04.04	14:30:00	12336.900390625
2025.04.04	14:35:00	12309.5
2025.04.04	14:40:00	12299.599609375
2025.04.04	14:45:00	12251.900390625
2025.04.04	14:50:00	12303.5
2025.04.04	14:55:00	12301.2998046875
2025.04.04	15:00:00	12452.2001953125
2025.04.04	15:05:00	12391.599609375
2025.04.04	15:10:00	12443.0
2025.04.04	15:15:00	12424.2001953125
2025.04.04	15:20:00	12453.0
2025.04.04	15:25:00	12434.099609375
2025.04.07	07:00:00	11863.400390625
2025.04.07	07:05:00	11865.2998046875
2025.04.07	07:10:00	11604.2998046875
2025.04.07	07:15:00	11697.2998046875
2025.04.07	07:20:00	11659.099609375
2025.04.07	07:25:00	11632.099609375
2025.04.07	07:30:00	11659.400390625
2025.04.07	07:35:00	11664.5
2025.04.07	07:40:00	11700.2001953125
2025.04.07	07:45:00	11701.599609375
2025.04.07	07:50:00	11682.2001953125
2025.04.07	07:55:00	11691.099609375
2025.04.07	08:00:00	11812.099609375
2025.04.07	08:05:00	11817.7998046875
2025.04.07	08:10:00	11745.2001953125
2025.04.07	08:15:00	11742.599609375
2025.04.07	08:20:00	11755.099609375
2025.04.07	08:25:00	11706.099609375
2025.04.07	08:30:00	11687.0
2025.04.07	08:35:00	11660.7001953125
2025.04.07	08:40:00	11692.2001953125
2025.04.07	08:45:00	11714.7998046875
2025.04.07	08:50:00	11713.2998046875
2025.04.07	08:55:00	11691.0
2025.04.07	09:00:00	11668.099609375
2025.04.07	09:05:00	11683.0
2025.04.07	09:10:00	11684.2998046875
2025.04.07	09:15:00	11653.2001953125
2025.04.07	09:20:00	11629.2001953125
2025.04.07	09:25:00	11685.099609375
2025.04.07	09:30:00	11715.2998046875
2025.04.07	09:35:00	11739.599609375
2025.04.07	09:40:00	11758.2998046875
2025.04.07	09:45:00	11822.900390625
2025.04.07	09:50:00	11763.599609375
